"","Axis.1","Axis.2","Axis.3","Axis.4","Axis.5","Axis.6","Axis.7","Axis.8","Axis.9","Axis.10","Axis.11","Axis.12","Axis.13","Axis.14","Axis.15","Axis.16","Axis.17","Axis.18","Axis.19","Axis.20","Axis.21","Axis.22","Axis.23","Axis.24","Axis.25","Axis.26","Axis.27","Axis.28","Axis.29","Axis.30","Axis.31","Axis.32","Axis.33","Axis.34","Axis.35","Axis.36","Axis.37","Axis.38","Axis.39","Axis.40","Axis.41","Axis.42","Axis.43"
"B.11",-0.0803601302501773,-0.336435071686686,0.196642843274961,-0.0361649648544226,-0.140485960869007,0.0693768280451243,0.0311211558152276,0.0494357367746341,-0.0355476449629563,0.100164423853451,0.0746127428464213,-0.0194522014044968,-0.0644579420892819,0.0521967603894829,0.0357507365875389,0.0355061779163784,-0.00937151350301559,-0.0470800415687973,0.0195820083497932,-0.0532562738382243,0.00343953715039541,0.0391104693625457,0.00139192241897368,0.0108313822344563,-0.012691490156889,0.00525754927020429,0.0205132760203821,0.00320054546440407,0.00334728429019449,0.025898325121065,0.0272941400268877,0.0119849485334485,-0.025714497531465,0.0376446272040954,0.00405402786514202,0.0165692247010313,-0.0128317430996894,0.00140825684330945,0.00156532381041612,0.0035969862090815,0.000410350435435193,-0.00794465631896841,0.00894883534056964
"B.12",-0.0013901348104471,-0.205516773277284,0.0100585174102598,0.14808821630172,0.0319792043226212,-0.042153327728207,-0.0277430402523423,0.0690445453838778,-0.0403159873904043,-0.00820997644045496,-0.0783888133560882,0.103797619354316,0.0916680235964617,-0.0648307750869612,-0.0245397546410641,-0.0672845022918419,0.0119736519026701,-0.0621260202319989,-0.0309586972592559,-0.0299661168371516,-0.00749475172709103,0.0358701472128229,-0.00366264861669266,-0.0153034258768286,0.0485866718210761,0.0129089899101954,0.0340105798823844,0.0205671233053494,-0.00838955770403571,0.019709603336354,0.0206167672165115,0.00948957679173487,0.00865189577935302,-0.00842918909501984,0.0190359529785681,0.00661304414769554,-0.00231081342355063,-0.00209391769371938,0.0124470884676459,0.00206815538513651,3.35286067389187e-06,-0.00334404647007966,0.00386818262346491
"B.13",0.122184583058666,-0.251741665015205,-0.0556448467956228,0.127214887079105,-0.069919744793946,-0.0466399766545228,-0.0462107576415104,-0.00934163375447575,-0.0208774497959313,-0.02126549878646,-0.0328766587172777,0.0522444701548399,0.0296261431534597,-0.0555358849176233,-0.0281030990577368,-0.0746679300148272,0.0160280843530546,-0.0710548583140582,-0.0663957823305569,-0.0258332312462619,-0.0113019521554601,-0.0272390136542087,0.0637447910807514,0.0259004401406643,-0.0338871121852658,0.00516124391880957,-0.00824201934878067,0.0362641353565897,-0.0454415579183835,-0.00882122461080239,-0.0241319845916045,-0.0159948764769007,-0.00157498980964897,0.00763596811926315,-0.0152574555724667,0.00641180319600034,0.0139672412848034,-0.011546125620769,-0.00887623233384455,-0.00612238614107836,0.00587967088732076,-0.00254368559060882,-0.00212640940305475
"B.14",0.0019701375102001,-0.0760689186588871,-0.049056162861983,0.193154935706544,0.186499936331492,-0.0429319786950907,-0.0429647670509887,0.0602327118535995,-0.0797693372094935,0.00324171479091383,0.0155052007873657,0.109897249055276,0.057994909191093,-0.0374064196257758,-0.0683470907536117,-0.0230495538584088,-0.050866775639653,-0.0307453661867551,-0.0419584736698212,-0.0800446318304107,0.0125099090926871,0.068773858591889,-0.0111507069018533,0.0160821571454568,-0.0360355441962346,-0.0170045524882133,-0.00758819562270033,-0.0214076503220198,0.00421787353113778,-0.00599925272375067,-0.00899270049732526,0.00656584611137738,0.00476772293172096,-0.00440581970824975,0.00164433560420787,-0.0227355718725092,0.00331198403129137,0.0209526094285512,-0.00283266286603676,0.00826933901113245,-0.00993840322339773,0.00556118690266411,0.00387017549443247
"B.15",-0.0630914059701932,-0.225561478391595,0.0675718331421486,-0.0377918295084516,0.0995124188965924,0.169504272544375,0.10306686082875,0.144924154705234,0.013667861920307,-0.0729972536135775,0.0746731872293381,0.0193305718647035,-0.00769652306498716,-0.000827661739586766,0.016672284495485,-0.0141537222033023,-0.0278118088172953,0.068015704569648,-0.0158920236548006,0.00138538946192957,-0.00228219238026065,-0.0292166802175087,-0.0524558195017695,-0.0630370438732206,-0.0337699192326252,0.00015752533861001,-0.0176152303546865,0.0173202376219915,0.0188755290282064,-0.009596695980618,0.00781013065635041,-0.00483733381217134,0.011748778360195,-0.0374739994419287,-0.0111694720981132,-0.0167312995471444,0.00699071080504586,0.00804981148546377,0.0118420157569821,0.00321397794621462,0.000265377984398437,0.00157428579607762,-0.00060943948715396
"B.16",-0.0835092084907769,-0.3138697983401,0.161551792616619,-0.0652898669878811,-0.0362060893992324,0.128451560457541,0.0803893838401934,0.120488332883356,-0.0559658976870368,-0.00956786001988132,0.0628419661697089,0.00264360825259683,0.0504354570044478,0.028186225801401,0.0268145651013942,-0.0135045511468307,-0.0177127784052519,-0.00932986817322312,-0.0975367768594419,0.0245245572653704,-0.00515139458576224,-0.0229582840969154,-0.00638726730937737,0.00319917696015638,-0.0108564799638183,0.0099620157799261,0.014822675665725,0.012018778404303,-0.00988049838496028,-0.0083105604998094,0.0104492651581417,-0.00342192798615617,0.0195045567774985,0.0307155410175352,-0.00464533949867622,0.000459825138504445,0.00148863244692861,0.0074295484584048,0.00907215950799624,-0.00493677906334833,-0.00291680350446515,0.00800193051259898,-0.0111015183750744
"B.17",-0.0195940721291945,-0.332026259089352,0.151248946225973,-0.0422744415594589,-0.0780551706043709,0.0976203917059347,0.091961045718559,0.101563298832967,-0.0667462908732737,-0.00117996212898712,0.0227438843002701,0.0429920177347424,-0.0253244798785911,0.00990042628983371,0.00983150918167164,-0.0101437379976697,-0.00949258238881858,-0.00233350475564988,-0.0525817986437698,0.0733157562934078,-0.000496531881923948,0.0207734771212967,-0.0158720218698255,0.03067188600946,-0.0151139597835498,0.00174468111551562,-0.0220098315343393,-0.033539027634864,0.036784984735427,-0.00673626097638783,-0.0220907481325433,-0.0303337983726489,-0.0442578355681891,-0.00757714281738088,0.00128660044444136,0.0169469662082313,-0.00752704674915595,-0.0102928983031066,-0.0057422162559488,0.00197967406053591,0.0022146242308628,-0.00301758681308155,0.00374759077057798
"B.18",0.127593827021231,-0.13873831267036,-0.176172434917873,0.194063573793499,0.0890179381888536,0.00727811232163721,-0.122759688265313,-0.0877293797517823,-0.0230914109028434,-0.0742601938147878,0.00172969934307592,-0.0268660020323117,-0.0306707190956468,0.0967083950525547,0.0691285148522508,-0.0294455042081025,0.00161083254442836,-0.0388381011183417,0.0101116623996701,-0.000985705686691905,-0.00621631693525149,-0.00588900703130606,-0.00182610549231036,-0.0335001673660761,0.00644158721961972,-0.0205097230764196,-0.0754162313366838,-0.0290768086681742,-0.0184589438163197,0.0183376471553176,-0.0451325616299139,-0.00839898630858212,-0.00944079171310822,0.00441467775466177,0.00821341704299101,-0.00190204103105193,-0.00219109749349336,0.0109054660680989,0.0268987920240078,-0.00264312342332707,-0.00536142235120436,-0.00527129992461187,-0.00136322934290641
"B.19",-0.0283124321273031,-0.0348875309493973,-0.194889671753732,0.25118143558946,0.12030371933494,0.0203451412816171,-0.105499686026006,-0.00258467531187743,-0.070301791877496,-0.0570425313885389,0.0294670759657825,-0.0173494745530398,0.022111885992869,0.0783389097476537,0.0511323601280516,0.0483413803773105,0.0481885284544398,-0.0222621972547373,0.043424174655304,0.0381898261399405,-0.0232387398018024,-0.0483804127623494,-0.0547693940001928,0.0231330338578033,0.000596166324089978,0.0334965655648677,0.0521283504411087,0.020878991083786,0.00516047878771187,0.000619228078529811,-0.013747588643504,-0.00662620855377747,0.010995292282143,-0.00400964096109088,0.00206131143625106,0.000705246135309462,-0.00195785316838769,0.0108829192993426,-0.0174754616393983,0.00358184134205173,0.00721389046598339,-0.00595616559440221,0.0041800471385936
"B.20",0.0153171761749457,-0.0635216977839266,-0.188609672330776,0.245977043323754,0.132685303356445,0.0158330384921841,-0.105402214632333,-0.0171864343270479,-0.0261442132588657,-0.0678112741831118,0.0475929738645161,-0.00725303860374702,0.0190595147208713,0.0876943833995424,0.0552973946536154,0.0151426379222525,0.00971227491487204,-0.0391178897548201,0.0223441721410506,-0.00540428983864694,-0.0357595861900716,-0.0144635071311468,-0.0175873959130011,-0.0286103761028372,-0.012746409355345,-0.0174705858431744,0.023280809558983,-0.0189140135281584,-0.016315836838494,0.00502442817532588,0.054679382553823,-0.0123260105585774,-0.00696482186457821,-0.00917278348586575,-0.0226113715091364,0.0105601408399287,-0.0026917448419,-0.0201314774979958,-0.00158609418283395,0.00115000655554264,0.00545340211157176,0.00740357211946812,-0.00311985156896015
"B.21",0.0501140884293902,0.110389655611761,0.0745566882473699,0.221918205006292,0.111921779817808,0.115321883242585,-0.0116177535366557,-0.112819066589915,0.0914770787496959,-0.0219082639735457,0.0500694779470059,-0.0612405080291043,0.0655737771169819,-0.0325086589768999,0.0465916112086804,0.0645863357325468,-0.0260111585591619,0.0655612472622162,-0.0378512497670084,-0.0569930203163845,0.0999987707566139,0.0466572884967192,0.0164937878237329,-0.00620331379938485,0.00704278421184221,0.00561052973131662,-0.0232239287954421,0.00416786631147596,0.0102441444458747,-0.0186454855901962,0.00365662202572386,0.00695706641710576,0.0183679652247808,0.00159349397490431,-0.0060307323681301,0.00383011998145194,-0.00145107607921874,-0.0225481674854807,-0.00384073415918119,-0.00688502098705202,0.00212035205933127,9.22992337362489e-05,-0.000531117459824962
"B.22",-0.113290072939995,0.189008613732574,0.276172031217238,0.0358628206325401,0.142062504279805,0.0919384946251803,-0.00161791641819593,-0.101578665671739,0.296906760789469,0.0647054329944814,0.0339775882028629,0.00695817508631758,0.0470236544919692,0.0121462519319682,0.0197003739269481,-0.0571388080484482,0.00376099885690177,-0.106279807910618,0.0108076576674714,0.0490309827703177,-0.0601100765779317,-0.0150209521094938,0.0109906355848199,0.00350589453213127,-0.0389003145493506,-0.00306178120861135,0.0284860484519467,-0.00941303786272698,0.00493329519514792,-0.00369924872255871,0.00419890398708886,0.00385377130620248,-0.016035668168112,-0.00161936495481536,0.01770562771766,-0.0210124513398281,-0.00701304662882486,0.00448205812306667,0.00547357138546878,-0.00395301942828251,-0.00369880082606608,0.00321999223853799,0.00170324159940132
"B.23",-0.041261020672163,0.127195229671778,0.18957955619342,0.14180985519,0.149279758604485,0.137331223316141,0.066668104216778,-0.109020330711034,0.235020629297762,0.0758071064939169,0.00610585172287514,-0.00358822081380896,0.0360909370472043,-0.00455533557759837,-0.00889364385009465,-0.000426988075847311,-0.0424210774835176,-0.00558282722585293,-0.0179567541069891,0.013868464064792,-0.000920129704236627,0.0179166275303443,0.00132145802567227,-0.00646620100406261,0.0257651320285046,-0.000435055601562804,-0.00978940068975854,0.0123088073652512,-0.00598555986779814,0.0133190954386631,-0.0218246877790793,-0.00351941017789272,0.00629580401034324,-0.0123002977008102,-0.0109448393309449,0.0259934099132447,0.00683542525673189,0.00314155395200206,-0.0087740768645713,0.00738942707197606,0.00608732471191718,-0.00413855977770165,-0.000980602502467984
"C",-0.207614018354027,0.28741454988117,0.291822111922118,0.0980028816935853,0.189544008991995,-0.149458086501456,-0.00770097924124081,0.0973537742413176,-0.0913291019185672,0.0401967455785449,0.00149989390450772,0.0735806079081458,0.000835798199637835,0.0217598397798374,0.000168564076649131,0.0144474676801571,-0.00719695404005956,0.00999786093403092,0.0141354102334169,0.0115699129201628,0.0105328577513629,-0.00505238197060052,-0.0100161717429229,0.00728343353731751,-0.000222168557785605,-0.0156522672870179,0.00777485433629984,-0.000269378370690583,-0.00801652507504742,-0.00269646799805588,0.00993969691589134,-0.0109788826798925,0.00558656106441342,-0.00330451187242004,-0.0269834336163583,0.00731628974128021,-0.00666255271896304,0.00503213318673145,0.00758262258654738,-0.0303586318226048,-0.00282552708712784,-0.00969714111260364,-0.0080607064844165
"C.1",-0.226825705986077,0.286779092801711,0.272326481650685,0.0938167611403207,0.167434112978078,-0.142218958549286,-0.0209924750936162,0.102544803632486,-0.0827853405478329,0.0524303246719725,-0.00489141898193765,0.0488092784732215,0.00189954514869767,0.0143702813234031,-0.000600490956149908,0.0191185640666553,0.0126376091098548,0.0337096473337405,0.0263801839734914,0.0184709509341943,0.0214589082459662,-0.00885076875252898,0.000468373207013256,0.00263262203060102,-0.000482510032544226,-0.00603980226453019,-0.0215720036087024,0.0046208316130638,0.00394364664908589,-0.000490175473625734,-0.0250305779498163,-0.00581571434717477,-0.0102983769202496,0.000907600413401556,0.0219987647906432,0.0170574975954836,0.0247525870383902,0.00570959771853569,-0.00160243109362667,0.000535899604581028,0.0187620788709729,0.00810608221483723,0.0040654993699403
"C.2",-0.223742322287938,0.304918657603271,0.269713638001984,0.0996324333990459,0.180234646222382,-0.138498130915677,0.00153449192791657,0.0951072912673187,-0.0819049999173547,0.0573001924135844,0.00523300679088485,0.0504882446304204,-0.00266980940782487,0.00151519471253108,-0.000462243136005918,0.026857438916474,0.00334034422706722,0.0103858822904537,0.0246846222021365,0.0186675158569333,0.0153873311094284,-0.0150252080063631,0.00404024124711141,0.00802668001563206,0.0160736799072328,0.0135221424268792,-0.0118236941829312,-0.00665878908751601,-0.0167385617363584,0.0108787983699542,0.00624116268376038,0.00565054144822548,-0.00199529662447286,0.00225039240095095,0.000850884408504568,-0.0119168880752845,-0.0219404253398688,-0.0180413902474903,-0.00307094172425497,0.0268826524048046,-0.012876799944174,0.00178004247644572,0.00073432183407864
"C.3",-0.225301061050398,0.0770737410159824,-0.239168754503502,-0.0512349409823653,0.00416057143992343,-0.0352736557154349,-0.0082435363239403,0.0987446527474412,0.055745069995282,-0.0342949949740244,0.0558365532707279,-0.0632504686449206,-0.0522841143623995,-0.0849709507618081,0.0209787824405809,0.0670906051748253,-0.040689505959457,-0.0664974279834966,-0.0371414020326363,-0.0130999853002792,0.0289798963970868,0.046977858474882,-0.0377256029042768,-0.0128236371996276,0.000139046044596813,0.0116573223797323,-0.0144621628704797,-0.035003329804815,-0.0311125699454113,0.00101940478285954,-0.000214700253356053,-0.0228147673599351,-0.0164876774543173,0.000523712126991648,0.00811062431668787,0.0169335576065958,-0.00669335451446055,-0.00818313351081952,-0.00286267528223147,-0.00711340580567208,0.00719915826248334,-0.00190320540811025,-0.00157549817963309
"C.4",-0.170560268317342,-0.0316889116243652,-0.145360384859692,-0.0105084748528739,0.0327720435780424,-0.0387544928952339,-0.0227658726392595,0.140862439382099,0.0630038051146878,-0.0232009396564724,0.0497489851998506,-0.0042162572455326,-0.0610522622667121,-0.104640213504416,0.0389951317321167,0.000305813282529022,0.0107353894081728,-0.0536171825074729,-0.0231634377575002,-0.0114353890861918,0.00204687565966367,-0.0932376466957103,-0.00302162371678656,-0.00513186109744765,0.0285552219496872,-0.0192261409574358,-0.0505938094216385,0.0512101180835786,0.0168120966865879,-0.0316460477068541,0.00357518287889611,0.0284809604535344,0.0113666750788948,-0.00173892264901079,0.0158232833889492,-0.00643426509231771,-0.0149621684685619,-0.0114534710785425,-0.00751039551237468,-0.00233787323510066,-0.000720926488775679,-0.00657763392292061,0.00749515261794729
"C.5",-0.200515632333469,-0.00216127415541641,-0.141359134645924,-0.0311667228782789,0.0371927237110374,-0.080827516429429,-0.0587533257169064,0.127158328411714,0.103309370201022,-0.0305647431750969,0.04677152413627,-0.0546969976204675,-0.0705892407285424,-0.0798453157476005,0.0196830545458594,0.0634800155262935,0.045218450691833,-0.0524541539065699,-0.000871266842280732,0.00747892833526852,0.0169751436414217,0.0131319767961503,0.0391618954046446,-0.000680147760804267,-0.000181171243949703,0.0853832045254441,0.00626293841354059,-0.0103414415375648,0.0204988896345294,0.0354746956794023,-0.0104989358119748,0.0183455971985726,-0.00783044185656692,-0.00334524800866906,-0.0250604267198135,-0.00704584153688995,0.0228074122823242,0.0142370889490308,0.00199591077724499,0.00968808105607655,-0.00395417528721486,0.005826350691033,-0.00595090763549372
"C.6",-0.245295204480429,0.00341003019314927,-0.158684033072369,0.0654325536504636,-0.0500911974524384,0.0488845104694029,0.0669922922270527,0.0173637487019777,0.0299466800675643,-0.0346779444106922,-0.0342194485108588,-0.000661119247246762,-0.0526241197087658,-0.0280620866980493,-0.0578869688553027,0.00503618318286887,0.0186472426886205,0.0374368184183131,0.00930452915043517,0.0110300457295246,-0.0134908042097936,0.00975568280048167,-0.0256168811491089,0.0258263174314329,0.0198624081884566,-0.0259569554341577,0.00815132831102059,0.00709463928516396,0.0181406784829101,0.0351193364874043,0.00937343592414853,-0.0191294768786145,-0.0166800904733994,-0.0216119399237271,0.0169745753364861,-0.00124688262418106,0.0124176232035735,-0.0166983341377737,0.00167321228714484,-0.00475384936723601,-0.0116893796576829,-0.00248078562059872,-0.00424338373820705
"C.7",-0.213443162835015,-0.00900239280091175,-0.168028040069903,0.0760916239352093,-0.0395605597391044,0.015580670302719,0.0874098133596715,0.0348408799493111,0.0281042678796151,-0.042072853872931,-0.00950552934574472,-0.00514938443105788,-0.0662077100872244,-0.0451392160579415,-0.0242824851003558,0.00568485726699972,0.0260658559558702,0.0311311990863486,0.00346277478202264,0.0318801151139034,-0.0146699611681208,0.0227000784415582,0.0178598770286361,0.006486392567341,0.0266357946107799,-0.0359398344273045,0.0555708862302943,-0.0156012061446919,-0.00626031003916715,-0.0155732820830361,-0.021853627667247,-0.00164218670990976,0.0212472123981098,-0.00035672562400636,-0.0192084024117519,0.0053974170778515,-0.00203094288515994,0.0067965989772651,0.00941925131317506,0.00464793460515309,0.00464304620145028,0.00922720677702658,0.00592454142538252
"C.8",-0.0249875995405489,-0.0250469675235821,-0.13135993461436,0.178984622965341,0.114841041991859,-0.00338171069312847,0.0373757462455924,0.0117090747419846,-0.0146956854890917,-0.0756836562703894,0.0291936587303295,-0.0268433407245625,-0.0486191298087158,-0.0697336217231039,0.0154348902230292,0.0429616946388705,-0.00790321238606145,0.0416140506382858,0.00545852374825996,0.109651815043313,-0.00432849290808248,0.0265977564832941,0.0663111351014397,0.00771626157688195,-0.0261708507584503,-0.0548186458681093,0.0322969755444273,0.0132434444587249,0.015043563941904,-0.0206069015088078,0.00125895508758146,0.00838290327513844,-0.00474950076004014,0.0350184002063418,0.0151502287563584,0.00469100789791488,-0.00303718684755568,0.00608114698088204,0.00383996705078305,-0.0062996130928388,-0.00768419060527068,-0.00193057074770342,-0.00130590935604515
"C.9",-0.34657956719882,0.102878461092439,-0.243684236550569,-0.0928802325460419,0.0313521014114847,0.0716200288074195,0.00965559308560277,0.00383507668100117,-0.0898611307578572,0.163744033848426,0.033411223098251,-0.155057293306617,0.0459127885346714,-0.0277211640734862,-0.00861100265644635,-0.0939442648850748,0.0151118820740922,-0.00613148266154574,0.0157601799505122,-0.0480532920721256,0.0161288170170574,0.0141873088805216,-0.0173067843444041,0.00947020780270901,-0.00248930467465746,-0.0192158722644042,0.0161454060099246,-0.00261703820775087,-0.00600266674273163,0.00870049921503078,0.00211982040402733,-0.0195513323236526,-0.00378158209152276,-0.0094782947676978,0.00827295285408034,0.000987378659025669,-0.00613494621340542,-0.00888967816594897,0.00336873044575104,-0.00489503817016195,-0.00211387422456209,0.00276975416089213,-0.000221786663228483
"C.10",-0.391134707589247,0.13911790448431,-0.254631858875725,-0.0566419608777215,-0.105043297031652,0.12187171276159,0.0521983589167044,-0.0311038357598105,-0.0818433700544206,0.0344520424626918,-0.0230250595118752,0.0700240155472412,0.102767648597709,0.071239198171201,0.0248571654131857,0.086857902317936,-0.0873637744329857,-0.0156013922918721,-0.00622405767829974,-0.0215178940480835,0.0139341561009381,-0.0332718009921966,0.0509692906559336,-0.0144605291702491,-0.00581452153794187,-0.00133089749548932,0.00416085845167647,-0.0145363710525446,0.00894472859324414,0.00523659470578532,-0.00636082922457657,0.0207278384750993,-0.00391886040361917,-0.00235827410548952,0.00246075763622943,-0.0117915525145174,-0.00358524891144588,0.0162238235984482,-0.00179569985708393,0.00281585548684801,-0.000859820772231082,-0.000569220503084182,0.00305093795965626
"C.11",-0.151609391976887,-0.0355264215076279,-0.167012465900109,0.0283539848698085,0.178638775737544,0.046438874763055,0.0439098416673025,0.0332074819950749,-0.104427213288217,0.258732539530895,0.0391860203972991,-0.176346391650706,0.0751260084375156,-0.0206626123821968,-0.00628123147755598,-0.079623205610084,0.0309596712564554,0.0540344383898549,0.0184214660179246,0.0329722110662497,-0.0282025018558325,-0.0136933268520776,0.0311265798081916,-0.0102655271216059,0.00692986436344175,0.0190317228544727,-0.0188244339751789,-0.00605997883644044,0.0037644650318247,-0.00712839132835189,0.00134434297254416,0.0113208385708893,-0.000345729829776278,0.00541236241836275,-0.00445890905401311,-0.00465842584636078,0.00855666892506649,0.00331630895646394,-0.00195290256243823,0.00164135607095027,0.00199391440894803,-0.003279038005642,-0.000778648032688588
"C.12",-0.491967438694577,0.0731424652981628,-0.0885145149975525,-0.0706392492813174,-0.232378725240611,-0.00742598805074105,-0.00135019491215338,-0.0575496577769309,-0.00585098581567823,-0.011941310349261,-0.0330881320209327,0.110790980890308,0.0817580391377966,0.0151582109327354,0.0617600645128327,-0.0114115588974484,0.0101043820565917,0.0218783751415552,0.0219390122675189,0.0294454928294679,0.0117103203285017,0.00499090815718961,0.0156838938121092,-0.0214966328669056,-0.0078219727047933,-0.00717655243413192,-0.0127669824985972,-0.0110580090412695,0.011470509704939,0.00138349481234024,-0.0100463276260046,0.0208186821803805,-0.00468040619665178,-0.00761560790632549,-0.00611085087018328,0.0175579321998695,0.00754799462381511,-0.00601768026611481,0.00266824978471428,0.0118770869722143,-0.00172987490203578,0.00458325993578438,-0.00112070426282522
"C.13",-0.44612241005158,0.090206382164205,-0.104192955743938,-0.0774027406839499,-0.133907805712412,0.00804019753891778,0.00765934990307229,-0.0386410255517485,0.0644137526023147,-0.0229160204103316,-0.0107250010616148,0.0745268954875087,-0.0185288081188491,-0.0236033792170338,0.0538892742397637,-0.0669964144908831,0.0725894522658463,0.0572969123644906,0.0443496219691021,0.00813125081539728,-0.00486567579823504,0.0655466378131674,-0.0668193367052832,0.041828566568233,-0.0586321916406681,-4.012395517264e-05,-0.0215389928314763,0.0274372050761171,-0.0433080109730327,-0.00679151025294061,-0.012321939671663,0.00854011356343852,0.0189500673649698,0.0179630400580039,-0.0104480361904469,-0.00647258622835727,-0.013519598746462,0.0150358265046492,-0.0021230195187312,0.00371342628464792,0.0035985945196239,-0.00517313727627995,-1.11992748474448e-05
"C.14",-0.5011456315383,0.0499917964557266,-0.0532082134528251,-0.0629219927892647,-0.27541646194366,-0.0256795183225278,-0.00350145598423274,-0.0663332883334293,-0.0310000789152289,-0.000815292586262489,-0.0408733578656669,0.0888112123283599,0.108034031666269,0.00386475877205647,0.0449666890059566,0.00818120674499403,-0.0223210202313339,-0.0115551062918406,-0.00457144086454559,0.0407853539192817,0.00859115416851639,-0.0142056159017893,0.0324772553384569,-0.0179963926322098,0.030547890512866,0.0108152951945101,-0.000387555194665147,0.0099862246968311,0.000319250774850375,0.000171593458272634,0.01112989525338,-0.0167607306755326,-0.00389056215773925,-0.00188394749259297,0.000669496847576326,-0.00772084995730423,-0.000525736849483629,-0.00729102448047882,-0.00388804789472678,-0.0131434974067455,0.00209401841659511,-0.00163767908762649,-0.00173487488179495
"C.15",-0.447798204941329,0.321703484112512,0.0485590907525153,-0.0148510282889238,-0.0777861904865442,0.00604739898677297,0.00835312501911966,-0.0474377004995437,0.0128210708538157,-0.0576539791092412,-0.0208372564560448,-0.0415308672370508,-0.0707639060794594,0.0345529454579337,-0.0690490141210817,-0.00344426827714619,-0.0123464163199004,-0.0113278746603789,-0.0104567697673549,-0.0293942714728955,-0.00583350651596097,-0.0103158032181258,-0.0109268089907125,0.00039350591796051,0.00343039214217374,0.00318840148202493,0.00169085700335578,0.00434912202187185,-0.00797979078977801,-0.0160953908120561,0.0152820921561361,0.002054045497227,0.00511659250856174,0.0179337755009103,0.00449062641464161,0.0066933655495639,0.0132209728619192,-0.0019854157569957,-0.0115839473812807,0.00938597549391358,-0.00933659366553235,-0.00798024623856118,-0.0113938460934984
"C.16",-0.450478754423923,0.31782341857761,0.0421176732439939,-0.0144659215550723,-0.0814077099265709,0.00423101685792509,-0.0041544841257775,-0.0435867390149661,0.0069506684481973,-0.0541633854690693,-0.0114185372665875,-0.0373517514735975,-0.0762588719081621,0.0433827338205187,-0.0760622001406537,-0.0172426322308507,-0.0192666544604208,-0.0070548655526905,-0.0279599757420062,-0.0299923572799579,-0.0120764536913843,-0.0148404020637306,-0.000201785648958245,0.00392031536663971,-0.00253590083716388,-0.000837973937523988,-0.0022612347146904,-0.00540680253316681,0.0122194859540387,-0.00636158656996817,0.00779626450858512,0.00519938409690287,-0.00996487178282898,-0.0160708264095924,-0.00232181534219346,-0.00732518523625671,-0.011648167950174,0.00495286424785566,0.0102348457627845,0.0054617282590585,0.0044770967144552,-0.0145269624472613,8.24246840806676e-05
"C.17",-0.438978401570838,0.321113922735285,0.0530529959261119,-0.0140342098992717,-0.0829952951802384,0.00384153841173395,-0.004915606274512,-0.0428908904936783,0.00734125912721235,-0.0488296090615594,-0.0159749333145837,-0.0350247563714595,-0.0715797989610997,0.0398875991253019,-0.0711720662008017,-0.0154953568633257,0.00343766261536525,-0.00706183448840753,-0.0368717960811089,-0.0329790152590631,-0.0177599907990661,-0.015411288586366,-0.0127531117306161,-0.00065177545147014,-0.000675722630170883,0.00750787684058618,-0.00153269370213833,-0.0001093250649138,0.0134347757660442,0.00282501749824124,-0.00192011274261612,-0.0181939617974124,0.0119201836612337,0.0105105529001935,0.00350391596026781,-0.00509401599090104,0.00654230977415584,-0.00436684093488979,0.003474257807581,-0.0157543258888399,0.00432376496322078,0.0216735908730511,0.0112653702803509
